tag_grouping,message,category_20,bucket_original,full_conversion
AnD,"Hi blayne, this is Mike from the DoorDash Onboarding team. I understand you might've been busy during our last call—no worries! If there's a better time to reach you, just let me know. You can also text me any questions you have about DoorDash, and I'll be happy to help so we can find a good day to schedule your first dash.",Personal Circumstances,TSI-WN-001,False
AnD,"Hi Erin, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,
AnD,Hi Erin! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,
AnD,"Hey Erin, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD,"Hey Reynaldo, it's Alex, I called earlier about your DoorDash Account because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,False
AnD,"Hi Reynaldo, you're all set to start delivering with DoorDash. Open the app and start earning today! Reply 'STOP' to opt out",App Issues,TSI-WN-001,False
AnD,"Hi Reynaldo, following up on my last text. Your area has been busy recently! Are you still interested in working with DoorDash? -Alex",Personal Circumstances,TSI-WN-001,False
AnD,"Hey Nathan, it's Alex from DoorDash. I called earlier to see if anything is holding you back from making your first delivery. If you don't want to hear from me just reply stop, but is there anything I can help you with to get out there?",Needs Guidance,TSI-WN-001,
AnD,Hi Nathan! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,
AnD,"Hi Nathan, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,
AnD,"Here is extra help on how to dash, schedule and operate the app.
Dash Now
https://www.youtube.com/watch?v=Lc8HcUjY40w
How to schedule
https://www.youtube.com/watch?v=lv_9x9xofzY
How to navigate the app
https://www.youtube.com/watch?v=DRnepDX1Fsw",Needs Guidance,TSI-WN-001,
AnD,I am interested but I do not live in a populated area and I signed up for those days I am in an area with door dash available. I am a full time teacher and hope to do this more over the summer and when I am available until then. Thank you for reaching out. I am excited to get started.,Scheduling Issues,TSI-WN-001,
AnD,"Pro-tip #1: Scheduling is optional. Drive to the red areas and tap on Dash Now! This is where you'll start receiving deliveries.
Pro-tip #2: Check the map often. 11:30am and 5:30pm are two of the best times to look.
Pro-tip #3: Dash by top restaurants and fast food places to get more orders. (McDonalds, Wendy's)
Pro-tip #4: If you would like to schedule a dash, check the app just after midnight (12:01am) to check for the newest schedule release
Pro-tip #5: Avoid sitting at hot spots! They are often over saturated with Dashers. But stay in the red zones!
Here is a tutorial to help you with your dashes. :) https://help.doordash.com/dashers/s/article/New-Dasher-Roadmap?language=en_US",Needs Guidance,TSI-WN-001,
AnD,"Hey Tricia, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD,"Hey Tricia, this is Eugene over with DoorDash. Wanted to check in and see when you can try out your first dashes? Let me know when you can, thank you have a great day!",Scheduling Issues,TSI-WN-001,
AnD,No problem at all!,Unclassified,TSI-WN-001,
AnD,So helpful. Thank you.,Needs Guidance,TSI-WN-001,
AnD,Hi Natalie! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,True
AnD,"Hi Natalie, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,True
AnD,"Hey Natalie, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,True
AnD,"Hey Kristy, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD,Hey Kristy! Last holiday weekend I had dashers making some big cash for the bonuses. Personally hoping to pay off some debt with this week! do you have 15-30 minutes to try a dash tonight or tomorrow? I want to make sure your first dash goes well,Personal Circumstances,TSI-WN-001,
AnD,My schedule is not lining up yet... once I get situated I'll be able to Dash,Scheduling Issues,TSI-WN-001,
AnD,no worries at all! just work chaos or school? When did you originally plan for DoorDash to fit in with your schedule?,Scheduling Issues,TSI-WN-001,
AnD,"I also dash on the weekends, tends to be the best time for them! evenings are also great, this weekend should be ESPECIALLY busy as a heads up. I also know for me I aim for about 200$ to help with groceries, keeps me from crying at the check out! did you have an amount in mind to help out? what made you add on dashing to your full time?",Personal Circumstances,TSI-WN-001,
AnD,Work chaos,Unclassified,TSI-WN-001,
AnD,Evening and weekends,Unclassified,TSI-WN-001,
AnD,"Hi Sherrie, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,
AnD,Hi Sherrie! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,
AnD,"Hey Sherrie, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD,"Ok, thanks",Encouragement,TSI-WN-001,True
AnD,Where does the money go to I made I accidentally exit out of it but back in but my money I made is gone,Payment Questions,TSI-WN-001,True
AnD,Yes sorry haven't been able to yet,Unclassified,TSI-WN-001,True
AnD,Started today,Unclassified,TSI-WN-001,True
AnD,Awesome! How did it go?,Documents,TSI-WN-001,True
AnD,"No worries, What got you interested in dashing?",Unclassified,TSI-WN-001,True
AnD,"Hi Ciera, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,True
AnD,It is not gone. Check in the earnings tab the same icon is in the top right corner press that and you will see where that money is going.,Payment Questions,TSI-WN-001,True
AnD,"no worries Here are my Pro Tips: Busiest times are 11-2 & 5-9, schedules are released at 12am, Red Areas=Dash Now & dashing by top national chains should help you receive more orders! What day did you have in mind for that first dash?",Needs Guidance,TSI-WN-001,True
AnD,Ok thank you and I'm not sure yet I'll let you know,Needs Guidance,TSI-WN-001,True
AnD,I've only had two so far,Unclassified,TSI-WN-001,True
AnD,"Hey Ciera, it's Alex from DoorDash. I called earlier to see if anything is holding you back from making your first delivery. If you don't want to hear from me just reply stop, but is there anything I can help you with to get out there?",Needs Guidance,TSI-WN-001,True
AnD,Hi Jackson! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,
AnD,"Hey Jackson, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD,Hi Jackson! Great news - you're all approved to start delivering with DoorDash. Start today and take control of your financial goals! Reply 'STOP' to opt out.,App Issues,TSI-WN-001,
AnD,"Hey Nicole, it's Alex from DoorDash. I'm reaching out because I saw you hadn't made any deliveries yet. If you don't want to hear from me just reply stop, but is there anything keeping you from starting today?",No Interest,TSI-WN-001,
AnD,Hi Nicole! Just reaching out to see if you're still interested in earning with DoorDash. Completing your first dash is the last requirement in the onboarding process so we can send over the activation kit with the Red Card and fully open up your account. Do you have 15 minutes to squeeze in one dash?,Equipment Concerns,TSI-WN-001,
AnD,"Hi Nicole, just following up again to see if you're still interested in earning with DoorDash so we can get you fully set up today with your first dash completed. If you're no longer interested, you can just ignore this message! Thank you. -Alex, DoorDash Onboarding",No Interest,TSI-WN-001,
AnD,Yes,Unclassified,TSI-WN-001,
AnD,"Hi Nicole, we expect your area to be busy this week! Don't miss out — Anything you make from now till Sunday will be paid out on Monday, and the activation kit is sent your way shortly after you complete your first dash and fully open up your account. Feel free to reach out if you need any help on your first delivery! -Alex, DoorDash Onboarding",Equipment Concerns,TSI-WN-001,
AnD,Hi Nicole! I'm your onboarding specialist here to assist you in your first few weeks of dashing. Your first delivery is just the last step in the onboarding process so we can fully open up your account to more orders and send the activation kit your way once that's done. :) What day this week do you think you'll have 15 minutes to knock out one dash?,Equipment Concerns,TSI-WN-001,
AnD,"Hi Nicole, following up on my last text. Your area has been busy recently! Are you still interested in working with DoorDash? -Alex",Personal Circumstances,TSI-WN-001,
AnD,"Hi Angela, Alex here. Your area has been busy recently! Are you still interested in working with DoorDash?",Personal Circumstances,TSI-WN-001,
AnD,"Hey Angela, it's Alex from DoorDash. I called earlier to see if anything is holding you back from making your first delivery. If you don't want to hear from me just reply stop, but is there anything I can help you with to get out there?",Needs Guidance,TSI-WN-001,
AnD,"Hi Angela, you're all set to start delivering with DoorDash. Open the app and start earning today! Reply 'STOP' to opt out",App Issues,TSI-WN-001,
AnD,Yes I am,Unclassified,TSI-WN-001,
AnD,"Hi Maribel, we expect your area to be busy this week! Don't miss out — Anything you make from now till Sunday will be paid out on Monday, and the activation kit is sent your way shortly after you complete your first dash and fully open up your account. Feel free to reach out if you need any help on your first delivery! -Alex, DoorDash Onboarding",Equipment Concerns,TSI-WN-001,
